u,i,weight,ts,label,idx
22,308,1,1303772944.96537,1,1097
22,148,1,1303773860.99357,1,1098
148,22,1,1303774650.80189,1,1099
257,7,5,1303786886.4105,1,1100
269,30,4,1303790029.14756,1,1101
269,17,3,1303790039.02017,1,1102
74,276,-10,1303803390.95239,-1,1106
218,229,6,1303809801.62217,1,1107
210,310,1,1303822178.84983,1,1108
310,210,5,1303822716.99619,1,1109
218,244,3,1303827793.27587,1,1110
301,43,6,1303838072.26902,1,1111
218,297,3,1303838591.28198,1,1112
27,212,1,1303845167.27664,1,1113
212,27,1,1303845243.45631,1,1114
200,181,1,1303846262.39354,1,1115
181,200,1,1303846551.95547,1,1116
227,311,2,1303848296.49303,1,1117
311,227,2,1303848299.49944,1,1118
7,4,4,1303848523.63039,1,1119
43,301,1,1303853897.02772,1,1120
43,17,1,1303853921.30274,1,1121
285,166,1,1303859428.56157,1,1122
307,306,1,1303862752.23722,1,1123
282,177,1,1303864137.61478,1,1124
177,282,1,1303864206.98137,1,1125
313,4,1,1303880260.73877,1,1130
314,107,1,1303883331.20928,1,1132
107,314,1,1303883385.52961,1,1133
7,315,1,1303900440.54604,1,1134
315,7,1,1303901659.97636,1,1135
46,314,1,1303908513.50166,1,1136
104,246,1,1303922221.40186,1,1137
311,314,2,1303927207.77541,1,1138
314,311,2,1303927224.35123,1,1139
271,7,5,1303938048.33153,1,1144
246,104,1,1303940229.89779,1,1146
218,320,5,1303971805.93154,1,1152
218,17,5,1303975398.36775,1,1153
307,218,1,1303979893.31982,1,1154
166,285,1,1303984278.46176,1,1155
43,215,3,1304002118.91541,1,1156
300,43,3,1304003460.3725,1,1157
181,320,1,1304007616.71612,1,1162
320,218,3,1304007756.08595,1,1163
218,205,5,1304007796.43956,1,1164
320,43,3,1304007851.46411,1,1165
29,67,2,1304013658.04995,1,1168
246,321,3,1304014701.3265,1,1169
246,7,2,1304017232.39689,1,1170
7,98,3,1304024850.87669,1,1171
249,268,1,1304033113.23524,1,1172
107,327,1,1304040267.90605,1,1176
210,328,1,1304041764.0283,1,1177
328,210,1,1304043050.45883,1,1178
7,329,1,1304043629.91166,1,1179
329,7,1,1304043928.26158,1,1180
215,43,3,1304044790.38454,1,1181
30,259,3,1304050377.93646,1,1182
259,30,3,1304050418.44609,1,1183
319,7,3,1304050578.94532,1,1185
189,254,1,1304053176.97775,1,1188
317,331,1,1304089664.58243,1,1191
331,317,1,1304089962.57281,1,1192
210,332,1,1304090789.49109,1,1193
332,210,1,1304091083.25903,1,1194
333,218,5,1304098427.47301,1,1197
254,257,5,1304103543.97705,1,1201
218,256,4,1304108612.92615,1,1204
7,105,3,1304118180.08223,1,1207
112,14,2,1304126754.0844,1,1208
14,112,2,1304126859.89419,1,1209
14,336,2,1304129066.89126,1,1210
14,7,4,1304135542.26647,1,1211
300,218,4,1304146150.95018,1,1216
335,27,1,1304163100.91878,1,1222
327,307,1,1304173774.94207,1,1224
307,327,1,1304175033.05864,1,1225
327,107,1,1304175789.09058,1,1226
177,339,1,1304186094.23204,1,1227
339,177,1,1304186120.3181,1,1228
283,340,1,1304191920.30566,1,1229
340,283,1,1304192004.70224,1,1230
333,341,1,1304193306.26912,1,1231
341,333,1,1304193334.0751,1,1232
181,336,2,1304194686.59664,1,1235
234,104,2,1304198780.8611,1,1236
246,43,1,1304204145.85062,1,1237
43,246,1,1304204295.02785,1,1238
321,246,3,1304207904.95818,1,1239
270,343,1,1304213842.93619,1,1240
343,270,1,1304213905.86492,1,1241
209,344,1,1304216680.81339,1,1242
344,209,1,1304216716.71788,1,1243
140,345,1,1304220345.48512,1,1244
345,140,1,1304220444.81021,1,1245
333,346,1,1304224026.42546,1,1246
346,333,1,1304224063.50218,1,1247
98,7,3,1304230989.10599,1,1248
347,309,1,1304231646.08288,1,1249
309,347,1,1304231668.12081,1,1250
314,347,1,1304232012.88299,1,1251
347,314,1,1304232036.06997,1,1252
347,348,1,1304233846.3786,1,1253
348,347,1,1304234051.23997,1,1254
344,300,1,1304234839.15735,1,1255
300,344,1,1304234876.52822,1,1256
111,349,1,1304239724.96469,1,1257
341,148,1,1304252439.61547,1,1258
148,341,1,1304253481.82722,1,1259
307,133,1,1304261832.10758,1,1260
106,341,1,1304270419.00064,1,1261
341,106,1,1304270434.9327,1,1262
98,350,1,1304272624.8508,1,1263
350,98,1,1304272629.42698,1,1264
98,351,1,1304273832.10115,1,1265
351,98,1,1304273840.94555,1,1266
351,352,1,1304273866.10585,1,1267
352,351,1,1304273964.86729,1,1268
218,353,5,1304274210.87169,1,1269
291,7,10,1304278704.77368,1,1273
106,312,1,1304278783.3529,1,1274
312,106,1,1304278792.34515,1,1275
354,7,1,1304280792.786,1,1276
7,354,1,1304280998.43631,1,1279
227,194,2,1304283199.10446,1,1281
57,357,1,1304283469.79819,1,1282
357,57,1,1304283484.40465,1,1283
318,227,2,1304283584.68574,1,1284
210,354,1,1304284006.12515,1,1285
318,308,2,1304284547.03554,1,1286
354,210,1,1304284906.13342,1,1287
218,358,5,1304285013.83829,1,1288
57,16,3,1304285214.50863,1,1289
57,269,1,1304285342.74905,1,1290
7,121,1,1304286473.23536,1,1291
118,314,1,1304287786.60821,1,1292
314,118,1,1304287820.66562,1,1293
307,360,1,1304287947.70319,1,1294
4,15,6,1304288061.6504,1,1295
360,307,1,1304288143.69691,1,1296
218,361,5,1304288595.12749,1,1298
361,218,5,1304290597.21316,1,1299
362,363,1,1304291618.41432,1,1302
133,307,2,1304292259.71094,1,1303
363,362,1,1304292259.75058,1,1304
354,348,2,1304294892.46352,1,1305
348,354,2,1304294984.65738,1,1306
354,308,1,1304295961.18068,1,1307
308,354,1,1304295981.57977,1,1308
60,364,1,1304298270.92618,1,1309
364,60,1,1304298567.10317,1,1310
249,365,1,1304299009.19154,1,1311
365,249,1,1304299132.93428,1,1312
177,249,1,1304299847.2703,1,1313
249,177,1,1304299848.14069,1,1314
362,191,2,1304300122.36851,1,1315
191,362,2,1304300369.23913,1,1316
306,7,1,1304303707.22647,1,1319
7,306,2,1304303804.54562,1,1320
196,309,1,1304305174.59351,1,1321
309,196,1,1304305182.85883,1,1322
196,367,1,1304307672.96121,1,1323
367,196,1,1304307687.02267,1,1324
46,368,1,1304310339.724,1,1325
354,369,1,1304310940.62387,1,1326
369,354,2,1304311010.66311,1,1327
4,2,6,1304313526.7069,1,1328
117,7,5,1304314810.41999,1,1329
7,117,4,1304314930.11222,1,1330
160,191,5,1304316430.24687,1,1331
254,7,2,1304317054.4144,1,1332
314,370,1,1304319675.46808,1,1333
370,314,1,1304319681.44465,1,1334
371,160,2,1304325274.68778,1,1335
371,7,1,1304325318.41457,1,1336
371,281,3,1304325338.76824,1,1337
371,163,10,1304325483.83627,1,1338
273,370,1,1304328454.68498,1,1339
370,273,1,1304328456.92748,1,1340
160,291,3,1304344954.35133,1,1341
291,160,3,1304345554.45114,1,1342
160,372,1,1304345640.89835,1,1343
372,160,1,1304345750.70556,1,1344
218,139,4,1304346187.16027,1,1345
160,373,1,1304346190.53891,1,1346
373,160,1,1304346198.16035,1,1347
160,2,8,1304347161.86053,1,1348
2,160,5,1304347196.41986,1,1349
281,371,1,1304351240.17051,1,1350
259,373,3,1304352110.87991,1,1351
373,259,3,1304352150.4003,1,1352
218,375,4,1304353402.4212,1,1353
218,376,5,1304353418.0465,1,1354
375,43,5,1304354989.66484,1,1355
373,353,1,1304358452.04578,1,1358
353,373,1,1304364402.77031,1,1361
200,29,1,1304364648.52537,1,1362
29,200,1,1304365893.75496,1,1363
7,379,2,1304367720.99393,1,1364
357,353,1,1304367747.126,1,1365
379,7,2,1304367782.07106,1,1366
353,357,1,1304367783.47506,1,1367
379,76,2,1304370485.25163,1,1370
112,46,2,1304370616.55569,1,1371
76,379,2,1304370687.40515,1,1372
218,301,6,1304375007.78152,1,1373
197,114,1,1304375796.39077,1,1374
281,105,1,1304375955.25487,1,1375
105,281,1,1304376692.03429,1,1376
317,76,2,1304377152.67512,1,1377
76,317,3,1304377205.85912,1,1378
177,365,1,1304380869.41801,1,1379
365,177,1,1304380949.85115,1,1380
220,181,1,1304383365.32546,1,1381
181,220,1,1304383559.90045,1,1382
261,46,1,1304384872.95811,1,1383
46,261,1,1304385136.98648,1,1384
231,382,1,1304385668.58767,1,1385
382,231,1,1304385878.20314,1,1386
218,333,6,1304389395.40553,1,1389
294,218,4,1304390658.16343,1,1390
348,362,3,1304392818.74742,1,1391
362,348,3,1304392836.70894,1,1392
291,60,3,1304392865.74244,1,1393
60,291,3,1304393057.95568,1,1394
218,302,4,1304396617.57314,1,1395
76,388,3,1304404273.61811,1,1396
388,76,1,1304404380.46512,1,1397
107,7,1,1304407100.50003,1,1400
7,107,1,1304407106.34326,1,1401
311,308,3,1304428321.94678,1,1402
217,389,1,1304430541.64005,1,1403
389,217,1,1304430584.68364,1,1404
106,27,3,1304430800.20752,1,1405
244,389,1,1304432036.98012,1,1406
311,57,1,1304432111.37124,1,1407
57,217,1,1304432479.1376,1,1408
217,57,1,1304432495.70073,1,1409
389,244,1,1304432506.87816,1,1410
57,311,1,1304432510.6678,1,1411
7,390,1,1304432824.64443,1,1412
390,7,1,1304432849.15152,1,1413
217,363,1,1304433403.75093,1,1416
363,217,1,1304433414.41528,1,1417
332,27,2,1304434011.8455,1,1418
308,311,3,1304434148.66304,1,1419
218,293,3,1304436188.01547,1,1420
355,391,1,1304436720.92628,1,1421
218,300,4,1304439811.00769,1,1422
327,371,-10,1304442703.36657,-1,1423
327,393,1,1304443251.59438,1,1424
393,371,-10,1304443259.7652,-1,1425
384,382,1,1304448830.804,1,1426
382,384,1,1304448842.05077,1,1427
200,12,2,1304449745.19903,1,1428
347,338,1,1304453241.98472,1,1429
344,384,1,1304459443.71955,1,1430
384,344,1,1304459648.49948,1,1431
384,348,1,1304459685.67705,1,1432
348,384,1,1304459716.88398,1,1433
231,7,4,1304461216.08904,1,1434
314,394,1,1304463404.12543,1,1435
394,314,2,1304464673.88642,1,1436
218,258,4,1304464994.92781,1,1437
177,395,1,1304465476.51686,1,1438
33,396,1,1304466955.95667,1,1439
396,33,1,1304466988.01987,1,1440
394,382,1,1304466996.29265,1,1441
382,394,2,1304467199.41499,1,1442
247,60,1,1304467454.67468,1,1443
60,247,1,1304467599.92763,1,1444
365,128,1,1304468890.59838,1,1445
128,365,1,1304468927.47764,1,1446
394,365,2,1304470291.74763,1,1449
365,394,2,1304470314.1565,1,1450
7,254,2,1304471736.24443,1,1451
7,371,-1,1304474308.43328,-1,1452
218,283,4,1304475792.57771,1,1453
160,249,1,1304476730.2378,1,1454
140,143,2,1304476904.23699,1,1455
394,397,1,1304477092.30553,1,1456
397,394,1,1304477290.9659,1,1457
249,160,1,1304477449.75454,1,1458
143,140,2,1304477700.90761,1,1459
391,355,1,1304480494.44592,1,1461
354,165,1,1304484763.36523,1,1463
165,354,1,1304484816.70528,1,1464
262,398,1,1304485819.89334,1,1465
398,262,1,1304485844.81063,1,1466
395,177,1,1304490824.30485,1,1469
7,231,5,1304497864.54586,1,1470
12,258,2,1304514927.6556,1,1471
165,400,1,1304517599.09822,1,1472
400,165,1,1304517619.95299,1,1473
365,36,1,1304520736.36914,1,1474
365,269,1,1304522522.9748,1,1475
269,365,1,1304522529.0758,1,1476
400,146,1,1304523071.53474,1,1477
218,77,6,1304526185.55459,1,1478
402,43,1,1304530053.96396,1,1479
281,404,2,1304534184.10356,1,1481
401,405,1,1304535380.6979,1,1483
404,281,2,1304535620.15969,1,1484
405,401,1,1304535751.90069,1,1485
218,271,4,1304540582.86115,1,1488
404,371,-10,1304541347.63231,-1,1489
360,369,1,1304542673.00457,1,1490
369,360,1,1304542875.0095,1,1491
286,314,1,1304544480.17094,1,1492
314,286,1,1304544589.26946,1,1493
259,407,1,1304546681.64546,1,1494
407,259,1,1304546683.38426,1,1495
176,404,2,1304553527.89102,1,1498
218,270,3,1304555013.09538,1,1499
404,176,2,1304555865.82401,1,1500
339,165,1,1304556086.62694,1,1501
313,257,2,1304559398.49593,1,1502
181,407,2,1304559598.62538,1,1504
7,326,1,1304559682.00964,1,1505
326,7,1,1304559688.18341,1,1506
407,181,2,1304559873.43178,1,1507
271,19,1,1304562938.43025,1,1508
397,409,1,1304564083.59957,1,1511
409,397,1,1304564141.4596,1,1512
7,410,1,1304565310.19314,1,1514
410,7,1,1304565390.49427,1,1515
218,392,4,1304573020.56303,1,1518
358,239,8,1304577636.88522,1,1519
358,3,3,1304577832.84222,1,1521
358,218,5,1304578272.91008,1,1522
258,12,2,1304589412.82237,1,1527
283,27,1,1304591695.54434,1,1528
215,257,2,1304597280.17086,1,1531
165,339,2,1304602980.71928,1,1532
168,160,1,1304603765.46944,1,1533
160,246,2,1304604671.01839,1,1534
246,160,1,1304604834.67686,1,1535
36,412,10,1304606969.23015,1,1536
412,36,10,1304607136.43816,1,1537
412,413,1,1304608664.69309,1,1538
413,412,1,1304608742.63672,1,1539
36,414,1,1304609769.0006,1,1540
345,36,5,1304613174.06991,1,1542
414,36,1,1304617816.92688,1,1543
414,415,1,1304617907.32769,1,1544
160,416,1,1304625601.79144,1,1546
404,417,2,1304632415.35146,1,1547
27,283,1,1304632429.08472,1,1548
27,106,3,1304632497.61571,1,1549
27,335,1,1304632735.45239,1,1550
27,314,1,1304632831.46489,1,1551
160,418,1,1304633391.29026,1,1552
418,160,1,1304633716.80532,1,1553
160,382,1,1304633724.71179,1,1554
382,160,1,1304633747.65204,1,1555
314,160,1,1304636108.06984,1,1557
160,314,1,1304636157.73971,1,1558
307,419,1,1304641232.15392,1,1560
419,307,1,1304641326.91708,1,1561
404,420,1,1304642196.4334,1,1562
417,404,2,1304643424.81097,1,1563
420,404,1,1304643652.62735,1,1564
420,339,1,1304644912.45452,1,1565
336,421,1,1304646369.70995,1,1566
421,336,3,1304649431.0015,1,1567
421,7,1,1304649480.32689,1,1568
421,196,1,1304649530.50018,1,1569
421,400,1,1304649590.89126,1,1570
399,425,1,1304651189.39041,1,1571
425,399,1,1304651253.32244,1,1572
369,426,1,1304651875.64402,1,1573
4,427,1,1304651955.12535,1,1576
426,369,1,1304652021.59504,1,1577
388,402,2,1304652598.30509,1,1578
402,388,2,1304652627.18457,1,1579
369,107,2,1304653248.09957,1,1580
107,369,2,1304653278.1276,1,1581
427,4,1,1304653408.49406,1,1582
402,306,2,1304654195.32982,1,1583
306,402,2,1304654290.2005,1,1584
428,17,1,1304657989.76864,1,1585
17,428,1,1304658111.53424,1,1586
428,429,1,1304658423.2822,1,1587
428,424,1,1304658960.42423,1,1588
7,421,2,1304659383.43351,1,1590
27,425,1,1304661079.81366,1,1593
429,98,1,1304661504.03297,1,1594
98,429,1,1304661565.81062,1,1595
424,428,-3,1304662480.17663,-1,1597
424,429,1,1304662679.00619,1,1598
429,424,1,1304662760.99227,1,1599
424,423,2,1304664254.85887,1,1601
423,424,2,1304664259.04525,1,1602
369,431,1,1304664289.43583,1,1603
431,369,1,1304664332.13673,1,1604
425,27,1,1304665092.11631,1,1605
218,273,4,1304666596.25385,1,1607
384,429,1,1304674100.52889,1,1608
429,384,1,1304674146.45686,1,1609
429,428,-3,1304674994.75114,-1,1610
36,365,1,1304677587.98895,1,1611
36,345,5,1304680208.50854,1,1612
373,432,1,1304696808.21018,1,1613
432,373,1,1304696816.88852,1,1614
311,433,1,1304698202.41125,1,1615
433,311,1,1304699811.44685,1,1620
7,434,1,1304700405.80125,1,1621
388,428,-10,1304700461.79807,-1,1622
434,7,2,1304700513.13038,1,1623
218,330,4,1304702585.78684,1,1624
424,386,1,1304708249.07515,1,1625
386,424,1,1304708399.47641,1,1626
196,416,2,1304711617.98059,1,1627
416,196,2,1304711620.40725,1,1628
420,436,1,1304720206.49656,1,1630
362,437,1,1304720519.81204,1,1631
209,159,1,1304720767.20232,1,1632
362,344,2,1304721144.78149,1,1633
344,362,1,1304721170.37469,1,1634
429,347,1,1304724336.68429,1,1635
347,429,1,1304724345.01852,1,1636
210,7,5,1304724803.3217,1,1637
218,225,5,1304727806.03747,1,1638
367,218,1,1304732325.33829,1,1642
386,439,1,1304733253.27285,1,1643
439,386,1,1304734970.33479,1,1646
385,7,2,1304742719.69636,1,1647
7,385,2,1304742817.6133,1,1648
354,440,1,1304744426.89221,1,1649
440,354,1,1304744508.54524,1,1650
370,111,1,1304745049.73564,1,1651
111,370,1,1304745077.72806,1,1652
218,337,6,1304745784.17557,1,1653
218,334,4,1304749392.73824,1,1654
440,438,1,1304751163.83091,1,1656
438,440,1,1304751194.17621,1,1657
218,230,5,1304752991.71646,1,1658
218,381,6,1304753014.30123,1,1659
107,362,3,1304753261.99895,1,1660
396,441,1,1304754287.73507,1,1661
441,396,1,1304754347.41095,1,1662
283,440,2,1304754940.44369,1,1663
440,283,2,1304754965.81801,1,1664
362,107,3,1304762882.8728,1,1665
359,307,5,1304785088.83035,1,1666
186,423,2,1304786117.81859,1,1667
307,359,5,1304787591.8262,1,1668
7,271,-1,1304794671.73727,-1,1669
7,442,1,1304795725.47542,1,1670
442,7,2,1304795730.49173,1,1671
355,354,3,1304796004.88105,1,1672
354,355,3,1304796175.30149,1,1673
218,211,5,1304796197.92306,1,1674
218,176,5,1304803394.5646,1,1675
384,4,1,1304805176.71007,1,1676
283,271,-10,1304808876.27616,-1,1678
415,414,1,1304809461.99189,1,1679
415,74,1,1304810158.5218,1,1680
369,415,2,1304814446.06448,1,1681
415,369,1,1304814471.0323,1,1682
344,443,1,1304814549.83755,1,1683
443,344,1,1304814557.35914,1,1684
46,148,1,1304817237.60108,1,1685
148,46,1,1304817405.94721,1,1686
339,7,1,1304818549.98606,1,1687
7,339,1,1304818554.74237,1,1688
423,444,2,1304821211.13931,1,1689
382,433,1,1304822723.95031,1,1690
360,445,1,1304823273.46435,1,1691
445,360,1,1304823317.11315,1,1692
369,348,1,1304824440.58734,1,1693
348,369,1,1304824500.71276,1,1694
348,433,1,1304828361.60398,1,1696
445,189,1,1304834508.82783,1,1697
189,445,1,1304834580.94662,1,1698
344,309,1,1304834811.5503,1,1699
309,344,1,1304835025.90604,1,1700
344,448,1,1304846743.38574,1,1705
429,449,1,1304858716.33023,1,1707
449,429,1,1304859149.3721,1,1708
429,450,1,1304861467.84828,1,1709
450,429,1,1304861477.65897,1,1710
17,451,8,1304865878.74992,1,1711
373,57,1,1304867537.16991,1,1712
57,373,1,1304867651.22204,1,1713
46,217,1,1304871180.74975,1,1714
217,46,1,1304871184.17359,1,1715
450,96,1,1304871282.177,1,1716
96,450,1,1304874485.6135,1,1717
46,76,10,1304874588.41099,1,1719
311,450,2,1304876171.15301,1,1721
450,311,2,1304876182.85479,1,1722
311,453,2,1304880507.81628,1,1723
453,311,2,1304880563.06214,1,1724
160,433,2,1304888416.16685,1,1727
433,160,1,1304894849.70517,1,1730
433,360,1,1304894878.27169,1,1731
433,373,2,1304894971.13883,1,1732
348,454,1,1304897120.59096,1,1733
401,7,2,1304898178.40546,1,1734
454,348,1,1304898414.79836,1,1735
7,401,2,1304898573.80935,1,1736
96,7,10,1304899208.17089,1,1737
455,347,1,1304899619.47045,1,1738
347,455,1,1304899630.26295,1,1739
7,450,1,1304900284.57863,1,1740
450,7,1,1304900310.54419,1,1741
7,408,3,1304901562.80836,1,1742
133,454,1,1304901965.97835,1,1743
454,133,1,1304902093.09367,1,1744
408,7,4,1304905441.79167,1,1745
416,4,2,1304905843.38492,1,1746
160,404,2,1304906612.13098,1,1747
404,160,2,1304907116.28369,1,1748
46,453,1,1304914494.3453,1,1749
445,241,2,1304915294.60239,1,1750
241,445,1,1304915313.3939,1,1751
241,456,1,1304915564.64098,1,1752
456,241,1,1304915653.9475,1,1753
241,404,2,1304916100.45971,1,1754
404,241,2,1304916154.90494,1,1755
437,386,1,1304916434.3632,1,1756
386,437,1,1304917483.78353,1,1757
388,125,1,1304917945.44453,1,1758
437,362,1,1304917946.49811,1,1759
125,126,1,1304918671.95512,1,1760
125,388,1,1304918680.99075,1,1761
386,143,1,1304920785.54622,1,1762
423,457,1,1304921572.39882,1,1763
7,344,1,1304932739.19819,1,1764
344,7,1,1304932747.96531,1,1765
344,458,1,1304940800.4315,1,1766
458,344,1,1304941023.07121,1,1767
83,460,10,1304957446.40395,1,1769
460,83,10,1304957472.02899,1,1770
83,76,4,1304957858.22955,1,1771
28,461,1,1304958613.75675,1,1772
160,460,1,1304959417.13722,1,1773
460,160,2,1304960212.10747,1,1774
76,460,4,1304965487.94974,1,1776
76,83,4,1304965504.26727,1,1777
76,257,5,1304965531.19923,1,1778
76,46,5,1304965579.34501,1,1779
107,445,1,1304966388.54019,1,1780
445,107,1,1304966388.89013,1,1781
76,423,2,1304969232.16015,1,1782
461,28,1,1304972644.34159,1,1783
455,437,1,1304976525.86157,1,1785
437,455,1,1304976596.18917,1,1786
27,419,1,1304978330.71707,1,1787
419,27,1,1304978538.49806,1,1788
404,462,2,1304978556.47094,1,1789
462,404,2,1304979199.47176,1,1790
451,17,8,1304987782.19366,1,1791
451,76,1,1304987886.8418,1,1792
437,433,1,1304988336.89064,1,1793
455,433,-10,1304991251.14551,-1,1794
388,424,-10,1304992888.94525,-1,1795
360,433,-6,1304993220.42054,-1,1796
386,433,-10,1304993474.06212,-1,1797
241,463,1,1304994078.56079,1,1798
463,241,1,1304994100.49954,1,1799
46,249,1,1305001934.92642,1,1800
249,46,1,1305002470.61098,1,1803
125,279,1,1305003582.04642,1,1804
279,125,1,1305003767.38283,1,1805
46,464,1,1305004072.49257,1,1806
388,464,1,1305004132.2675,1,1807
464,46,1,1305004265.99827,1,1808
464,388,1,1305004602.42297,1,1809
22,231,1,1305005489.7662,1,1810
231,22,1,1305005999.02942,1,1811
320,465,1,1305006612.05465,1,1812
118,19,1,1305009863.73158,1,1815
7,433,-1,1305013985.86828,-1,1818
17,467,1,1305028592.74889,1,1819
416,12,2,1305028595.02186,1,1820
12,416,1,1305028685.96683,1,1821
467,17,1,1305029033.27035,1,1822
416,160,1,1305032886.05523,1,1823
4,416,2,1305034767.34694,1,1824
7,459,2,1305040442.60174,1,1825
459,7,2,1305040469.8019,1,1826
133,345,2,1305041830.52893,1,1827
345,133,2,1305041840.55636,1,1828
345,357,2,1305047506.27752,1,1831
357,345,2,1305047541.93283,1,1832
222,468,1,1305048475.19184,1,1833
468,222,1,1305048579.01105,1,1834
439,451,4,1305052058.34561,1,1835
292,469,1,1305053195.46542,1,1836
469,292,1,1305053401.98158,1,1837
27,433,-1,1305056235.37148,-1,1838
442,433,-3,1305056307.08834,-1,1839
348,231,1,1305056401.4783,1,1840
405,433,-1,1305056426.87634,-1,1841
231,348,1,1305056446.92055,1,1842
104,458,1,1305063616.29123,1,1845
416,2,1,1305063693.2617,1,1846
2,416,1,1305063765.32477,1,1847
362,2,5,1305064392.35608,1,1849
2,362,2,1305064402.40523,1,1850
458,104,1,1305064815.85745,1,1851
46,402,1,1305064914.04604,1,1852
402,46,1,1305065451.56954,1,1853
104,29,2,1305065760.15827,1,1854
29,104,2,1305065784.40771,1,1855
177,402,1,1305067307.54537,1,1856
454,449,1,1305070239.62016,1,1857
402,177,1,1305070381.44949,1,1858
449,454,1,1305070441.45614,1,1859
451,439,3,1305070642.70259,1,1860
140,360,2,1305070668.78735,1,1861
360,140,2,1305070791.21516,1,1862
121,7,4,1305071747.97529,1,1863
470,384,1,1305071845.47534,1,1865
